region,year,value,variable,unit,scenario,model
United States,2027,185.7384,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2027,152.0302,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2027,183.0358,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - Constrained,ReEDS
United States,2027,222.2041,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - HGP,ReEDS
United States,2027,165.5685,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - LGP,ReEDS
United States,2027,186.4514,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - Mid,ReEDS
United States,2028,411.1966,Capacity|Electricity|Solar|PV,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2028,413.1176,Capacity|Electricity|Solar|PV,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,224.9484,Capacity|Electricity|Solar|PV,GW,IRA-BIL - ConsBRE,ReEDS
United States,2028,355.9615,Capacity|Electricity|Solar|PV,GW,IRA-BIL - Constrained,ReEDS
United States,2028,432.3451,Capacity|Electricity|Solar|PV,GW,IRA-BIL - HGP,ReEDS
United States,2028,383.0873,Capacity|Electricity|Solar|PV,GW,IRA-BIL - HII,ReEDS
United States,2028,286.3556,Capacity|Electricity|Solar|PV,GW,IRA-BIL - LGP,ReEDS
United States,2028,344.7123,Capacity|Electricity|Solar|PV,GW,IRA-BIL - LII,ReEDS
United States,2028,368.6646,Capacity|Electricity|Solar|PV,GW,IRA-BIL - Mid,ReEDS
United States,2028,208.9342,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2028,203.4207,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2028,167.1921,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2028,192.8533,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - Constrained,ReEDS
United States,2028,262.7231,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - HGP,ReEDS
United States,2028,176.2385,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - LGP,ReEDS
United States,2028,192.9324,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - Mid,ReEDS
United States,2029,474.2361,Capacity|Electricity|Solar|PV,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2029,472.7784,Capacity|Electricity|Solar|PV,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,238.0071,Capacity|Electricity|Solar|PV,GW,IRA-BIL - ConsBRE,ReEDS
United States,2029,421.3544,Capacity|Electricity|Solar|PV,GW,IRA-BIL - Constrained,ReEDS
United States,2029,466.4928,Capacity|Electricity|Solar|PV,GW,IRA-BIL - HGP,ReEDS
United States,2029,429.7081,Capacity|Electricity|Solar|PV,GW,IRA-BIL - HII,ReEDS
United States,2029,337.0451,Capacity|Electricity|Solar|PV,GW,IRA-BIL - LGP,ReEDS
United States,2029,398.607,Capacity|Electricity|Solar|PV,GW,IRA-BIL - LII,ReEDS
United States,2029,412.4924,Capacity|Electricity|Solar|PV,GW,IRA-BIL - Mid,ReEDS
United States,2029,228.5435,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2029,230.8587,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2029,178.0178,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2029,206.6574,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - Constrained,ReEDS
United States,2029,291.299,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - HGP,ReEDS
United States,2029,188.372,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - LGP,ReEDS
United States,2029,202.0268,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - Mid,ReEDS
United States,2030,531.2794,Capacity|Electricity|Solar|PV,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2030,543.0152,Capacity|Electricity|Solar|PV,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,261.9828,Capacity|Electricity|Solar|PV,GW,IRA-BIL - ConsBRE,ReEDS
United States,2030,505.5754,Capacity|Electricity|Solar|PV,GW,IRA-BIL - Constrained,ReEDS
United States,2030,516.8517,Capacity|Electricity|Solar|PV,GW,IRA-BIL - HGP,ReEDS
United States,2030,492.6944,Capacity|Electricity|Solar|PV,GW,IRA-BIL - HII,ReEDS
United States,2030,403.2179,Capacity|Electricity|Solar|PV,GW,IRA-BIL - LGP,ReEDS
United States,2030,460.0456,Capacity|Electricity|Solar|PV,GW,IRA-BIL - LII,ReEDS
United States,2030,478.079,Capacity|Electricity|Solar|PV,GW,IRA-BIL - Mid,ReEDS
United States,2030,268.0647,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2030,271.0636,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2030,203.3255,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2030,239.9823,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - Constrained,ReEDS
United States,2030,330.5255,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - HGP,ReEDS
United States,2030,225.8236,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - LGP,ReEDS
United States,2030,239.6775,Capacity|Electricity|Solar|PV,GW,NoNewPolicy - Mid,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,IRA-BIL - ConsBRE,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,IRA-BIL - Constrained,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,IRA-BIL - HGP,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,IRA-BIL - HII,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,IRA-BIL - LGP,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,IRA-BIL - LII,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,IRA-BIL - Mid,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,NoNewPolicy - Constrained,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,NoNewPolicy - HGP,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,NoNewPolicy - LGP,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal,GW,NoNewPolicy - Mid,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,IRA-BIL - ConsBRE,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,IRA-BIL - Constrained,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,IRA-BIL - HGP,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,IRA-BIL - HII,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,IRA-BIL - LGP,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,IRA-BIL - LII,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,IRA-BIL - Mid,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,NoNewPolicy - Constrained,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,NoNewPolicy - HGP,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,NoNewPolicy - LGP,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal,GW,NoNewPolicy - Mid,ReEDS
United States,2024,188.634,Capacity|Electricity|Coal,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2024,188.6338,Capacity|Electricity|Coal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,188.596,Capacity|Electricity|Coal,GW,IRA-BIL - ConsBRE,ReEDS
United States,2024,188.634,Capacity|Electricity|Coal,GW,IRA-BIL - Constrained,ReEDS
United States,2024,188.634,Capacity|Electricity|Coal,GW,IRA-BIL - HGP,ReEDS
United States,2024,188.6215,Capacity|Electricity|Coal,GW,IRA-BIL - HII,ReEDS
United States,2024,188.2639,Capacity|Electricity|Coal,GW,IRA-BIL - LGP,ReEDS
United States,2024,188.596,Capacity|Electricity|Coal,GW,IRA-BIL - LII,ReEDS
United States,2024,188.634,Capacity|Electricity|Coal,GW,IRA-BIL - Mid,ReEDS
United States,2024,189.684,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2024,189.684,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2024,189.684,Capacity|Electricity|Coal,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2024,189.684,Capacity|Electricity|Coal,GW,NoNewPolicy - Constrained,ReEDS
United States,2024,189.684,Capacity|Electricity|Coal,GW,NoNewPolicy - HGP,ReEDS
United States,2024,189.684,Capacity|Electricity|Coal,GW,NoNewPolicy - LGP,ReEDS
United States,2024,189.684,Capacity|Electricity|Coal,GW,NoNewPolicy - Mid,ReEDS
United States,2025,179.1536,Capacity|Electricity|Coal,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2025,178.9534,Capacity|Electricity|Coal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,180.9187,Capacity|Electricity|Coal,GW,IRA-BIL - ConsBRE,ReEDS
United States,2025,182.4533,Capacity|Electricity|Coal,GW,IRA-BIL - Constrained,ReEDS
United States,2025,182.9176,Capacity|Electricity|Coal,GW,IRA-BIL - HGP,ReEDS
United States,2025,180.2206,Capacity|Electricity|Coal,GW,IRA-BIL - HII,ReEDS
United States,2025,179.5336,Capacity|Electricity|Coal,GW,IRA-BIL - LGP,ReEDS
United States,2025,181.0955,Capacity|Electricity|Coal,GW,IRA-BIL - LII,ReEDS
United States,2025,180.1189,Capacity|Electricity|Coal,GW,IRA-BIL - Mid,ReEDS
United States,2025,184.8284,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2025,184.7694,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2025,184.8918,Capacity|Electricity|Coal,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2025,184.7504,Capacity|Electricity|Coal,GW,NoNewPolicy - Constrained,ReEDS
United States,2025,185.0425,Capacity|Electricity|Coal,GW,NoNewPolicy - HGP,ReEDS
United States,2025,183.1423,Capacity|Electricity|Coal,GW,NoNewPolicy - LGP,ReEDS
United States,2025,184.7923,Capacity|Electricity|Coal,GW,NoNewPolicy - Mid,ReEDS
United States,2026,173.1424,Capacity|Electricity|Coal,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2026,172.9866,Capacity|Electricity|Coal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2026,176.117,Capacity|Electricity|Coal,GW,IRA-BIL - ConsBRE,ReEDS
United States,2026,176.7725,Capacity|Electricity|Coal,GW,IRA-BIL - Constrained,ReEDS
United States,2026,177.0606,Capacity|Electricity|Coal,GW,IRA-BIL - HGP,ReEDS
United States,2026,175.1504,Capacity|Electricity|Coal,GW,IRA-BIL - HII,ReEDS
United States,2026,173.3865,Capacity|Electricity|Coal,GW,IRA-BIL - LGP,ReEDS
United States,2026,176.3313,Capacity|Electricity|Coal,GW,IRA-BIL - LII,ReEDS
United States,2026,175.323,Capacity|Electricity|Coal,GW,IRA-BIL - Mid,ReEDS
United States,2026,179.9871,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2026,179.9087,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2026,181.2131,Capacity|Electricity|Coal,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2026,181.0471,Capacity|Electricity|Coal,GW,NoNewPolicy - Constrained,ReEDS
United States,2026,181.3258,Capacity|Electricity|Coal,GW,NoNewPolicy - HGP,ReEDS
United States,2026,179.2532,Capacity|Electricity|Coal,GW,NoNewPolicy - LGP,ReEDS
United States,2026,180.7367,Capacity|Electricity|Coal,GW,NoNewPolicy - Mid,ReEDS
United States,2027,163.7281,Capacity|Electricity|Coal,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2027,163.991,Capacity|Electricity|Coal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2027,167.3954,Capacity|Electricity|Coal,GW,IRA-BIL - ConsBRE,ReEDS
United States,2027,167.9591,Capacity|Electricity|Coal,GW,IRA-BIL - Constrained,ReEDS
United States,2027,168.537,Capacity|Electricity|Coal,GW,IRA-BIL - HGP,ReEDS
United States,2027,165.4753,Capacity|Electricity|Coal,GW,IRA-BIL - HII,ReEDS
United States,2027,164.6211,Capacity|Electricity|Coal,GW,IRA-BIL - LGP,ReEDS
United States,2027,167.6442,Capacity|Electricity|Coal,GW,IRA-BIL - LII,ReEDS
United States,2027,165.9872,Capacity|Electricity|Coal,GW,IRA-BIL - Mid,ReEDS
United States,2027,172.1209,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2027,170.8905,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2027,173.8334,Capacity|Electricity|Coal,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2027,173.038,Capacity|Electricity|Coal,GW,NoNewPolicy - Constrained,ReEDS
United States,2027,173.8391,Capacity|Electricity|Coal,GW,NoNewPolicy - HGP,ReEDS
United States,2027,171.1191,Capacity|Electricity|Coal,GW,NoNewPolicy - LGP,ReEDS
United States,2027,173.1939,Capacity|Electricity|Coal,GW,NoNewPolicy - Mid,ReEDS
United States,2028,137.0733,Capacity|Electricity|Coal,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2028,143.8913,Capacity|Electricity|Coal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2028,143.4479,Capacity|Electricity|Coal,GW,IRA-BIL - ConsBRE,ReEDS
United States,2028,156.8928,Capacity|Electricity|Coal,GW,IRA-BIL - Constrained,ReEDS
United States,2028,143.882,Capacity|Electricity|Coal,GW,IRA-BIL - HGP,ReEDS
United States,2028,139.3939,Capacity|Electricity|Coal,GW,IRA-BIL - HII,ReEDS
United States,2028,146.1017,Capacity|Electricity|Coal,GW,IRA-BIL - LGP,ReEDS
United States,2028,150.5546,Capacity|Electricity|Coal,GW,IRA-BIL - LII,ReEDS
United States,2028,143.9249,Capacity|Electricity|Coal,GW,IRA-BIL - Mid,ReEDS
United States,2028,163.206,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2028,161.9815,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2028,165.3379,Capacity|Electricity|Coal,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2028,164.5821,Capacity|Electricity|Coal,GW,NoNewPolicy - Constrained,ReEDS
United States,2028,165.4996,Capacity|Electricity|Coal,GW,NoNewPolicy - HGP,ReEDS
United States,2028,160.7071,Capacity|Electricity|Coal,GW,NoNewPolicy - LGP,ReEDS
United States,2028,164.6057,Capacity|Electricity|Coal,GW,NoNewPolicy - Mid,ReEDS
United States,2029,127.39,Capacity|Electricity|Coal,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2029,131.5513,Capacity|Electricity|Coal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2029,142.3668,Capacity|Electricity|Coal,GW,IRA-BIL - ConsBRE,ReEDS
United States,2029,152.3557,Capacity|Electricity|Coal,GW,IRA-BIL - Constrained,ReEDS
United States,2029,140.411,Capacity|Electricity|Coal,GW,IRA-BIL - HGP,ReEDS
United States,2029,137.7261,Capacity|Electricity|Coal,GW,IRA-BIL - HII,ReEDS
United States,2029,143.307,Capacity|Electricity|Coal,GW,IRA-BIL - LGP,ReEDS
United States,2029,148.1451,Capacity|Electricity|Coal,GW,IRA-BIL - LII,ReEDS
United States,2029,142.5353,Capacity|Electricity|Coal,GW,IRA-BIL - Mid,ReEDS
United States,2029,160.688,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2029,159.3292,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2029,163.3961,Capacity|Electricity|Coal,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2029,162.6591,Capacity|Electricity|Coal,GW,NoNewPolicy - Constrained,ReEDS
United States,2029,163.5766,Capacity|Electricity|Coal,GW,NoNewPolicy - HGP,ReEDS
United States,2029,157.6681,Capacity|Electricity|Coal,GW,NoNewPolicy - LGP,ReEDS
United States,2029,162.5043,Capacity|Electricity|Coal,GW,NoNewPolicy - Mid,ReEDS
United States,2030,118.0821,Capacity|Electricity|Coal,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2030,115.088,Capacity|Electricity|Coal,GW,IRA-BIL - AdvBRE,ReEDS
United States,2030,136.8884,Capacity|Electricity|Coal,GW,IRA-BIL - ConsBRE,ReEDS
United States,2030,143.7629,Capacity|Electricity|Coal,GW,IRA-BIL - Constrained,ReEDS
United States,2030,134.6446,Capacity|Electricity|Coal,GW,IRA-BIL - HGP,ReEDS
United States,2030,131.8545,Capacity|Electricity|Coal,GW,IRA-BIL - HII,ReEDS
United States,2030,135.7086,Capacity|Electricity|Coal,GW,IRA-BIL - LGP,ReEDS
United States,2030,139.8323,Capacity|Electricity|Coal,GW,IRA-BIL - LII,ReEDS
United States,2030,136.39,Capacity|Electricity|Coal,GW,IRA-BIL - Mid,ReEDS
United States,2030,153.3509,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2030,152.749,Capacity|Electricity|Coal,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2030,156.5969,Capacity|Electricity|Coal,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2030,155.9904,Capacity|Electricity|Coal,GW,NoNewPolicy - Constrained,ReEDS
United States,2030,156.9964,Capacity|Electricity|Coal,GW,NoNewPolicy - HGP,ReEDS
United States,2030,151.0825,Capacity|Electricity|Coal,GW,NoNewPolicy - LGP,ReEDS
United States,2030,155.8867,Capacity|Electricity|Coal,GW,NoNewPolicy - Mid,ReEDS
United States,2022,413.3568,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2022,413.3568,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2022,413.5121,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - ConsBRE,ReEDS
United States,2022,413.5111,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - Constrained,ReEDS
United States,2022,412.1081,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - HGP,ReEDS
United States,2022,413.3287,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - HII,ReEDS
United States,2022,413.3926,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - LGP,ReEDS
United States,2022,413.3287,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2022,413.3287,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - Mid,ReEDS
United States,2022,412.1458,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2022,412.1458,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2022,412.3197,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2022,412.193,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - Constrained,ReEDS
United States,2022,412.2401,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - HGP,ReEDS
United States,2022,412.2924,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - LGP,ReEDS
United States,2022,412.134,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - Mid,ReEDS
United States,2023,418.5866,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2023,418.5866,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2023,419.292,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - ConsBRE,ReEDS
United States,2023,418.941,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - Constrained,ReEDS
United States,2023,417.0813,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - HGP,ReEDS
United States,2023,418.8893,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - HII,ReEDS
United States,2023,418.9147,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - LGP,ReEDS
United States,2023,418.9586,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2023,418.9396,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - Mid,ReEDS
United States,2023,417.2288,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2023,417.2281,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2023,417.918,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2023,417.5375,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - Constrained,ReEDS
United States,2023,417.3978,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - HGP,ReEDS
United States,2023,418.1906,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - LGP,ReEDS
United States,2023,417.5262,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - Mid,ReEDS
United States,2024,406.7481,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2024,407.6129,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2024,414.15,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - ConsBRE,ReEDS
United States,2024,409.9159,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - Constrained,ReEDS
United States,2024,398.1414,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - HGP,ReEDS
United States,2024,408.244,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - HII,ReEDS
United States,2024,414.7196,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - LGP,ReEDS
United States,2024,410.0342,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2024,409.2382,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - Mid,ReEDS
United States,2024,411.8156,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - AdvAllClean,ReEDS
United States,2024,411.8112,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - AdvBRE,ReEDS
United States,2024,414.1571,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - ConsBRE,ReEDS
United States,2024,412.1601,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - Constrained,ReEDS
United States,2024,402.0085,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - HGP,ReEDS
United States,2024,416.8759,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - LGP,ReEDS
United States,2024,412.4646,Capacity|Electricity|Gas|w/o CCS,GW,NoNewPolicy - Mid,ReEDS
United States,2025,405.3227,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - AdvAllClean,ReEDS
United States,2025,406.1698,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - AdvBRE,ReEDS
United States,2025,418.6038,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - ConsBRE,ReEDS
United States,2025,411.3761,Capacity|Electricity|Gas|w/o CCS,GW,IRA-BIL - Constrained,ReEDS
